vertlife species,original names,updated names,present in tree,changed names
Pseudohydromys occidentalis,,,,
Pseudohydromys patriciae,,,,
Pseudohydromys pumehanae,,,,
Pseudohydromys sandrae,,,,
Pseudois nayaur,,,,
Pseudomys albocinereus,,,,
Pseudomys apodemoides,,,,
Pseudomys australis,,,,
Pseudomys bolami,,,,
Pseudomys calabyi,,,,
Pseudomys chapmani,,,,
Pseudomys delicatulus,,,,
Pseudomys desertor,,,,
Pseudomys fieldi,,,,
Pseudomys fumeus,,,,
Pseudomys glaucus,,,,
Pseudomys gouldii,,,,
Pseudomys gracilicaudatus,,,,
Pseudomys hermannsburgensis,,,,
Pseudomys higginsi,,,,
Pseudomys johnsoni,,,,
Pseudomys nanus,,,,
Pseudomys novaehollandiae,,,,
Pseudomys occidentalis,,,,
Pseudomys oralis,,,,
Pseudomys patrius,,,,
Pseudomys pilligaensis,,,,
Pseudomys shortridgei,,,,
Pseudorca crassidens,,,,
Pseudoryx nghetinhensis,,,,
Pseudoryzomys simplex,,,,
Ptenochirus jagori,,,,
Ptenochirus minor,,,,
Pteralopex anceps,,,,
Pteralopex atrata,,,,
Pteralopex flanneryi,,,,
Pteralopex pulchra,,,,
Pteralopex taki,,,,
Pteromys momonga,,,,
Pteromys volans,,,,
Pteromyscus pulverulentus,,,,
Pteronotus davyi,,,,
Pteronotus gymnonotus,,,,
Pteronotus macleayii,,,,
Pteronotus paraguanensis,,,,
Pteronotus parnellii,,,,
Pteronotus personatus,,,,
Pteronotus quadridens,,,,
Pteronura brasiliensis,,,,
Pteropus admiralitatum,,,,
Pteropus aldabrensis,,,,
Pteropus alecto,,,,
Pteropus anetianus,,,,
Pteropus argentatus,,,,
Pteropus aruensis,,,,
Pteropus brunneus,,,,
Pteropus caniceps,,,,
Pteropus capistratus,,,,
Pteropus chrysoproctus,,,,
Pteropus cognatus,,,,
Pteropus conspicillatus,,,,
Pteropus dasymallus,,,,
Pteropus faunulus,,,,
Pteropus fundatus,,,,
Pteropus giganteus,,,,
Pteropus gilliardorum,,,,
Pteropus griseus,,,,
Pteropus howensis,,,,
Pteropus hypomelanus,,,,
Pteropus intermedius,,,,
Pteropus keyensis,,,,
Pteropus livingstonii,,,,
Pteropus lombocensis,,,,
Pteropus loochoensis,,,,
Pteropus lylei,,,,
Pteropus macrotis,,,,
Pteropus mahaganus,,,,
Pteropus mariannus,,,,
Pteropus melanopogon,,,,
Pteropus melanotus,,,,
Pteropus molossinus,,,,
Pteropus neohibernicus,,,,
Pteropus niger,,,,
Pteropus nitendiensis,,,,
Pteropus ocularis,,,,
Pteropus ornatus,,,,
Pteropus pelagicus,,,,
Pteropus pelewensis,,,,
Pteropus personatus,,,,
Pteropus pilosus,,,,
Pteropus pohlei,,,,
Pteropus poliocephalus,,,,
Pteropus pselaphon,,,,
Pteropus pumilus,,,,
Pteropus rayneri,,,,
Pteropus rennelli,,,,
Pteropus rodricensis,,,,
Pteropus rufus,,,,
Pteropus samoensis,,,,
Pteropus scapulatus,,,,
Pteropus seychellensis,,,,
Pteropus speciosus,,,,
Pteropus subniger,,,,
Pteropus temminckii,,,,
Pteropus tokudae,,,,
Pteropus tonganus,,,,
Pteropus tuberculatus,,,,
Pteropus ualanus,,,,
Pteropus vampyrus,,,,
Pteropus vetulus,,,,
Pteropus voeltzkowi,,,,
Pteropus woodfordi,,,,
Pteropus yapensis,,,,
Ptilocercus lowii,,,,
Pudu mephistophiles,,,,
Pudu puda,,,,
Puma concolor,,,,
Punomys kofordi,,,,
Punomys lemminus,,,,
Pusa caspica,,,,
Pusa hispida,,,,
Pusa sibirica,,,,
Pygathrix cinerea,,,,
Pygathrix nemaeus,,,,
Pygathrix nigripes,,,,
Pygeretmus platyurus,,,,
Pygeretmus pumilio,,,,
Pygeretmus zhitkovi,,,,
Pygoderma bilabiatum,,,,
Rangifer tarandus,,,,
Raphicerus campestris,,,,
Raphicerus melanotis,,,,
Raphicerus sharpei,,,,
Rattus adustus,,,,
Rattus andamanensis,,,,
Rattus annandalei,,,,
Rattus arfakienis,,,,
Rattus argentiventer,,,,
Rattus arrogans,,,,
Rattus baluensis,,,,
Rattus blangorum,,,,
Rattus bontanus,,,,
Rattus burrus,,,,
Rattus colletti,,,,
Rattus elaphinus,,,,
Rattus enganus,,,,
Rattus everetti,,,,
Rattus exulans,,,,
Rattus feliceus,,,,
Rattus fuscipes,,,,
Rattus giluwensis,,,,
Rattus hainaldi,,,,
Rattus hoffmanni,,,,
Rattus hoogerwerfi,,,,
Rattus jobiensis,,,,
Rattus koopmani,,,,
Rattus korinchi,,,,
Rattus leucopus,,,,
Rattus losea,,,,
Rattus lugens,,,,
Rattus lutreolus,,,,
Rattus macleari,,,,
Rattus marmosurus,,,,
Rattus mindorensis,,,,
Rattus mollicomulus,,,,
Rattus montanus,,,,
Rattus mordax,,,,
Rattus morotaiensis,,,,
Rattus nativitatis,,,,
Rattus nikenii,,,,
Rattus niobe,,,,
Rattus nitidus,,,,
Rattus norvegicus,,,,
Rattus novaeguineae,,,,
Rattus omichlodes,,,,
Rattus osgoodi,,,,
Rattus palmarum,,,,
Rattus pelurus,,,,
Rattus pococki,,,,
Rattus praetor,,,,
Rattus pyctoris,,,,
Rattus ranjiniae,,,,
Rattus rattus,,,,
Rattus richardsoni,,,,
Rattus salocco,,,,
Rattus satarae,,,,
Rattus simalurensis,,,,
Rattus sordidus,,,,
Rattus steini,,,,
Rattus stoicus,,,,
Rattus tanezumi,,,,
Rattus tawitawiensis,,,,
Rattus timorensis,,,,
Rattus tiomanicus,,,,
Rattus tunneyi,,,,
Rattus vandeuseni,,,,
Rattus verecundus,,,,
Rattus villosissimus,,,,
Rattus xanthurus,,,,
Ratufa affinis,,,,
Ratufa bicolor,,,,
Ratufa indica,,,,
Ratufa macroura,,,,
Redunca arundinum,,,,
Redunca fulvorufula,,,,
Redunca redunca,,,,
Reithrodon auritus,,,,
Reithrodon typicus,,,,
Reithrodontomys bakeri,,,,
Reithrodontomys brevirostris,,,,
Reithrodontomys burti,,,,
Reithrodontomys chrysopsis,,,,
Reithrodontomys creper,,,,
Reithrodontomys darienensis,,,,
Reithrodontomys fulvescens,,,,
Reithrodontomys gracilis,,,,
Reithrodontomys hirsutus,,,,
Reithrodontomys humulis,,,,
Reithrodontomys megalotis,,,,
Reithrodontomys mexicanus,,,,
Reithrodontomys microdon,,,,
Reithrodontomys montanus,,,,
Reithrodontomys musseri,,,,
Reithrodontomys paradoxus,,,,
Reithrodontomys raviventris,,,,
Reithrodontomys rodriguezi,,,,
Reithrodontomys spectabilis,,,,
Reithrodontomys sumichrasti,,,,
Reithrodontomys tenuirostris,,,,
Reithrodontomys zacatecae,,,,
Rhabdomys pumilio,,,,
Rhagomys longilingua,,,,
Rhagomys rufescens,,,,
Rheithrosciurus macrotis,,,,
Rheomys mexicanus,,,,
Rheomys raptor,,,,
Rheomys thomasi,,,,
Rheomys underwoodi,,,,
Rhinoceros sondaicus,,,,
Rhinoceros unicornis,,,,
Rhinolophus acuminatus,,,,
Rhinolophus adami,,,,
Rhinolophus affinis,,,,
Rhinolophus alcyone,,,,
Rhinolophus arcuatus,,,,
Rhinolophus beddomei,,,,
Rhinolophus blasii,,,,
Rhinolophus bocharicus,,,,
Rhinolophus borneensis,,,,
Rhinolophus canuti,,,,
Rhinolophus capensis,,,,
Rhinolophus celebensis,,,,
Rhinolophus chaseni,,,,
Rhinolophus clivosus,,,,
Rhinolophus coelophyllus,,,,
Rhinolophus cognatus,,,,
Rhinolophus cohenae,,,,
Rhinolophus convexus,,,,
Rhinolophus creaghi,,,,
Rhinolophus darlingi,,,,
Rhinolophus deckenii,,,,
Rhinolophus denti,,,,
Rhinolophus eloquens,,,,
Rhinolophus euryale,,,,
Rhinolophus euryotis,,,,
Rhinolophus ferrumequinum,,,,
Rhinolophus formosae,,,,
Rhinolophus francisi,,,,
Rhinolophus fumigatus,,,,
Rhinolophus guineensis,,,,
Rhinolophus hildebrandtii,,,,
Rhinolophus hilli,,,,
Rhinolophus hillorum,,,,
Rhinolophus hipposideros,,,,
Rhinolophus huananus,,,,
Rhinolophus inops,,,,
Rhinolophus kahuzi,,,,
Rhinolophus keyensis,,,,
Rhinolophus landeri,,,,
Rhinolophus lepidus,,,,
Rhinolophus luctoides,,,,
Rhinolophus luctus,,,,
Rhinolophus mabuensis,,,,
Rhinolophus maclaudi,,,,
Rhinolophus macrotis,,,,
Rhinolophus madurensis,,,,
Rhinolophus maendeleo,,,,
Rhinolophus malayanus,,,,
Rhinolophus marshalli,,,,
Rhinolophus megaphyllus,,,,
Rhinolophus mehelyi,,,,
Rhinolophus mitratus,,,,
Rhinolophus montanus,,,,
Rhinolophus mossambicus,,,,
Rhinolophus nereis,,,,
Rhinolophus osgoodi,,,,
Rhinolophus paradoxolophus,,,,
Rhinolophus pearsonii,,,,
Rhinolophus philippinensis,,,,
Rhinolophus pusillus,,,,
Rhinolophus rex,,,,
Rhinolophus robinsoni,,,,
Rhinolophus rouxii,,,,
Rhinolophus rufus,,,,
Rhinolophus ruwenzorii,,,,
Rhinolophus sakejiensis,,,,
Rhinolophus schnitzleri,,,,
Rhinolophus sedulus,,,,
Rhinolophus shameli,,,,
Rhinolophus shortridgei,,,,
Rhinolophus siamensis,,,,
Rhinolophus silvestris,,,,
Rhinolophus simulator,,,,
Rhinolophus sinicus,,,,
Rhinolophus smithersi,,,,
Rhinolophus stheno,,,,
Rhinolophus subbadius,,,,
Rhinolophus subrufus,,,,
Rhinolophus swinnyi,,,,
Rhinolophus thailandensis,,,,
Rhinolophus thomasi,,,,
Rhinolophus trifoliatus,,,,
Rhinolophus virgo,,,,
Rhinolophus willardi,,,,
Rhinolophus xinanzhongguoensis,,,,
Rhinolophus yunanensis,,,,
Rhinolophus ziama,,,,
Rhinonicteris aurantia,,,,
Rhinophylla alethina,,,,
Rhinophylla fischerae,,,,
Rhinophylla pumilio,,,,
Rhinopithecus avunculus,,,,
Rhinopithecus bieti,,,,
Rhinopithecus brelichi,,,,
Rhinopithecus roxellana,,,,
Rhinopithecus strykeri,,,,
Rhinopoma hadramauticum,,,,
Rhinopoma hardwickii,,,,
Rhinopoma macinnesi,,,,
Rhinopoma microphyllum,,,,
Rhinopoma muscatellum,,,,
Rhinosciurus laticaudatus,,,,
Rhipidomys austrinus,,,,
Rhipidomys cariri,,,,
Rhipidomys caucensis,,,,
Rhipidomys couesi,,,,
Rhipidomys emiliae,,,,
Rhipidomys fulviventer,,,,
Rhipidomys gardneri,,,,
Rhipidomys ipukensis,,,,
Rhipidomys itoan,,,,
Rhipidomys latimanus,,,,
Rhipidomys leucodactylus,,,,
Rhipidomys macconnelli,,,,
Rhipidomys macrurus,,,,
Rhipidomys mastacalis,,,,
Rhipidomys modicus,,,,
Rhipidomys nitela,,,,
Rhipidomys ochrogaster,,,,
Rhipidomys tribei,,,,
Rhipidomys venezuelae,,,,
Rhipidomys venustus,,,,
Rhipidomys wetzeli,,,,
Rhizomys pruinosus,,,,
Rhizomys sinensis,,,,
Rhizomys sumatrensis,,,,
Rhogeessa aeneus,,,,
Rhogeessa alleni,,,,
Rhogeessa bickhami,,,,
Rhogeessa genowaysi,,,,
Rhogeessa gracilis,,,,
Rhogeessa hussoni,,,,
Rhogeessa io,,,,
Rhogeessa menchuae,,,,
Rhogeessa minutilla,,,,
Rhogeessa mira,,,,
Rhogeessa parvula,,,,
Rhogeessa tumida,,,,
Rhombomys opimus,,,,
Rhynchocyon chrysopygus,,,,
Rhynchocyon cirnei,,,,
Rhynchocyon petersi,,,,
Rhynchocyon udzungwensis,,,,
Rhynchogale melleri,,,,
Rhyncholestes raphanurus,,,,
Rhynchomeles prattorum,,,,
Rhynchomys banahao,,,,
Rhynchomys isarogensis,,,,
Rhynchomys soricoides,,,,
Rhynchomys tapulao,,,,
Rhynchonycteris naso,,,,
Romerolagus diazi,,,,
Rousettus aegyptiacus,,,,
Rousettus amplexicaudatus,,,,
Rousettus bidens,,,,
Rousettus celebensis,,,,
Rousettus lanosus,,,,
Rousettus leschenaultii,,,,
Rousettus linduensis,,,,
Rousettus madagascariensis,,,,
Rousettus obliviosus,,,,
Rousettus spinalatus,,,,
Rubrisciurus rubriventer,,,,
Rucervus duvaucelii,,,,
Rucervus eldii,,,,
Rucervus schomburgki,,,,
Rungwecebus kipunji,,,,
Rupicapra pyrenaica,,,,
Rupicapra rupicapra,,,,
Rusa alfredi,,,,
Rusa marianna,,,,
Rusa timorensis,,,,
Rusa unicolor,,,,
Ruwenzorisorex suncoides,,,,
Saccolaimus flaviventris,,,,
Saccolaimus mixtus,,,,
Saccolaimus peli,,,,
Saccolaimus saccolaimus,,,,
Saccopteryx antioquensis,,,,
Saccopteryx bilineata,,,,
Saccopteryx canescens,,,,
Saccopteryx gymnura,,,,
Saccopteryx leptura,,,,
Saccostomus campestris,,,,
Saccostomus mearnsi,,,,
Saguinus bicolor,,,,
Saguinus geoffroyi,,,,
Saguinus imperator,,,,
Saguinus inustus,,,,
Saguinus labiatus,,,,
Saguinus leucopus,,,,
Saguinus martinsi,,,,
Saguinus midas,,,,
Saguinus mystax,,,,
Saguinus niger,,,,
Saguinus oedipus,,,,
Saiga tatarica,,,,
Saimiri boliviensis,,,,
Saimiri oerstedii,,,,
Saimiri sciureus,,,,
Saimiri ustus,,,,
Saimiri vanzolinii,,,,
Salanoia concolor,,,,
Salanoia durrelli,,,,
Salinomys delicatus,,,,
Salpingotulus michaelis,,,,
Salpingotus crassicauda,,,,
Salpingotus heptneri,,,,
Salpingotus kozlovi,,,,
Salpingotus pallidus,,,,
Santamartamys rufodorsalis,,,,
Sapajus apella,,,,
Sapajus cay,,,,
Sapajus flavius,,,,
Sapajus libidinosus,,,,
Sapajus macrocephalus,,,,
Sapajus nigritus,,,,
Sapajus robustus,,,,
Sapajus xanthosternos,,,,
Sarcophilus harrisii,,,,
Sauromys petrophilus,,,,
Saxatilomys paulinae,,,,
Scalopus aquaticus,,,,
Scapanulus oweni,,,,
Scapanus latimanus,,,,
Scapanus orarius,,,,
Scapanus townsendii,,,,
Scapteromys aquaticus,,,,
Scapteromys meridionalis,,,,
Scapteromys tumidus,,,,
Scaptochirus moschatus,,,,
Scaptonyx fusicaudus,,,,
Sciurillus pusillus,,,,
Sciurocheirus alleni,,,,
Sciurocheirus gabonensis,,,,
Sciurocheirus makandensis,,,,
Sciurotamias davidianus,,,,
Sciurotamias forresti,,,,
Sciurus aberti,,,,
Sciurus aestuans,,,,
Sciurus alleni,,,,
Sciurus anomalus,,,,
Sciurus arizonensis,,,,
Sciurus aureogaster,,,,
Sciurus carolinensis,,,,
Sciurus colliaei,,,,
Sciurus deppei,,,,
Sciurus flammifer,,,,
Sciurus gilvigularis,,,,
Sciurus granatensis,,,,
Sciurus griseus,,,,
Sciurus ignitus,,,,
Sciurus igniventris,,,,
Sciurus lis,,,,
Sciurus nayaritensis,,,,
Sciurus niger,,,,
Sciurus oculatus,,,,
Sciurus pucheranii,,,,
Sciurus pyrrhinus,,,,
Sciurus richmondi,,,,
Sciurus sanborni,,,,
Sciurus spadiceus,,,,
Sciurus stramineus,,,,
Sciurus variegatoides,,,,
Sciurus vulgaris,,,,
Sciurus yucatanensis,,,,
Scleronycteris ega,,,,
Scolomys melanops,,,,
Scolomys ucayalensis,,,,
Scoteanax rueppellii,,,,
Scotinomys teguina,,,,
Scotinomys xerampelinus,,,,
Scotoecus albofuscus,,,,
Scotoecus hirundo,,,,
Scotoecus pallidus,,,,
Scotomanes ornatus,,,,
Scotonycteris bergmansi,,,,
Scotonycteris occidentalis,,,,
Scotonycteris zenkeri,,,,
Scotophilus andrewreborii,,,,
Scotophilus borbonicus,,,,
Scotophilus celebensis,,,,
Scotophilus collinus,,,,
Scotophilus dinganii,,,,
Scotophilus ejetai,,,,
Scotophilus heathii,,,,
Scotophilus kuhlii,,,,
Scotophilus leucogaster,,,,
Scotophilus livingstonii,,,,
Scotophilus marovaza,,,,
Scotophilus nigrita,,,,
Scotophilus nucella,,,,
Scotophilus nux,,,,
Scotophilus robustus,,,,
Scotophilus tandrefana,,,,
Scotophilus trujilloi,,,,
Scotophilus viridis,,,,
Scotorepens balstoni,,,,
Scotorepens greyii,,,,
Scotorepens orion,,,,
Scotorepens sanborni,,,,
Scotozous dormeri,,,,
Scutisorex somereni,,,,
Scutisorex thori,,,,
Sekeetamys calurus,,,,
Selevinia betpakdalaensis,,,,
Semnopithecus ajax,,,,
Semnopithecus dussumieri,,,,
Semnopithecus entellus,,,,
Semnopithecus hector,,,,
Semnopithecus hypoleucos,,,,
Semnopithecus priam,,,,
Semnopithecus schistaceus,,,,
Setifer setosus,,,,
Setonix brachyurus,,,,
Sicista armenica,,,,
Sicista betulina,,,,
Sicista caucasica,,,,
Sicista caudata,,,,
Sicista concolor,,,,
Sicista kazbegica,,,,
Sicista kluchorica,,,,
Sicista napaea,,,,
Sicista pseudonapaea,,,,
Sicista severtzovi,,,,
Sicista strandi,,,,
Sicista subtilis,,,,
Sicista tianshanica,,,,
Sigmodon alleni,,,,
Sigmodon alstoni,,,,
Sigmodon arizonae,,,,
Sigmodon fulviventer,,,,
Sigmodon hirsutus,,,,
Sigmodon hispidus,,,,
Sigmodon inopinatus,,,,
Sigmodon leucotis,,,,
Sigmodon mascotensis,,,,
Sigmodon ochrognathus,,,,
Sigmodon peruanus,,,,
Sigmodon planifrons,,,,
Sigmodon toltecus,,,,
Sigmodontomys alfari,,,,
Sigmodontomys aphrastus,,,,
Simias concolor,,,,
Smilodon populator,,,,
Sminthopsis aitkeni,,,,
Sminthopsis archeri,,,,
Sminthopsis bindi,,,,
Sminthopsis butleri,,,,
Sminthopsis crassicaudata,,,,
Sminthopsis dolichura,,,,
Sminthopsis douglasi,,,,
Sminthopsis fuliginosus,,,,
Sminthopsis gilberti,,,,
Sminthopsis granulipes,,,,
Sminthopsis griseoventer,,,,
Sminthopsis hirtipes,,,,
Sminthopsis leucopus,,,,
Sminthopsis longicaudata,,,,
Sminthopsis macroura,,,,
Sminthopsis murina,,,,
Sminthopsis ooldea,,,,
Sminthopsis psammophila,,,,
Sminthopsis virginiae,,,,
Sminthopsis youngsoni,,,,
Smutsia gigantea,,,,
Smutsia temminckii,,,,
Solenodon cubanus,,,,
Solenodon marcanoi,,,,
Solenodon paradoxus,,,,
Solisorex pearsoni,,,,
Solomys ponceleti,,,,
Solomys salamonis,,,,
Solomys salebrosus,,,,
Solomys sapientis,,,,
Sommeromys macrorhinos,,,,
Sooretamys angouya,,,,
Sorex alaskanus,,,,
Sorex alpinus,,,,
Sorex antinorii,,,,
Sorex araneus,,,,
Sorex arcticus,,,,
Sorex arizonae,,,,
Sorex arunchi,,,,
Sorex asper,,,,
Sorex bairdi,,,,
Sorex bedfordiae,,,,
Sorex bendirii,,,,
Sorex buchariensis,,,,
Sorex caecutiens,,,,
Sorex camtschatica,,,,
Sorex cansulus,,,,
Sorex cinereus,,,,
Sorex coronatus,,,,
Sorex cylindricauda,,,,
Sorex daphaenodon,,,,
Sorex dispar,,,,
Sorex emarginatus,,,,
Sorex excelsus,,,,
Sorex fumeus,,,,
Sorex gracillimus,,,,
Sorex granarius,,,,
Sorex haydeni,,,,
Sorex hosonoi,,,,
Sorex hoyi,,,,
Sorex isodon,,,,
Sorex ixtlanensis,,,,
Sorex jacksoni,,,,
Sorex kozlovi,,,,
Sorex leucogaster,,,,
Sorex longirostris,,,,
Sorex lyelli,,,,
Sorex macrodon,,,,
Sorex maritimensis,,,,
Sorex mediopua,,,,
Sorex merriami,,,,
Sorex milleri,,,,
Sorex minutissimus,,,,
Sorex minutus,,,,
Sorex mirabilis,,,,
Sorex monticolus,,,,
Sorex nanus,,,,
Sorex neomexicanus,,,,
Sorex oreopolus,,,,
Sorex orizabae,,,,
Sorex ornatus,,,,
Sorex pacificus,,,,
Sorex palustris,,,,
Sorex planiceps,,,,
Sorex portenkoi,,,,
Sorex preblei,,,,
Sorex pribilofensis,,,,
Sorex raddei,,,,
Sorex roboratus,,,,
Sorex rohweri,,,,
Sorex samniticus,,,,
Sorex satunini,,,,
Sorex saussurei,,,,
Sorex sclateri,,,,
Sorex shinto,,,,
Sorex sinalis,,,,
Sorex sonomae,,,,
Sorex stizodon,,,,
Sorex tenellus,,,,
Sorex thibetanus,,,,
Sorex trowbridgii,,,,
Sorex tundrensis,,,,
Sorex ugyunak,,,,
Sorex unguiculatus,,,,
Sorex vagrans,,,,
Sorex ventralis,,,,
Sorex veraecrucis,,,,
Sorex veraepacis,,,,
Sorex volnuchini,,,,
Sorex yukonicus,,,,
Soricomys kalinga,,,,
Soricomys leonardcoi,,,,
Soricomys montanus,,,,
Soricomys musseri,,,,
Soriculus nigrescens,,,,
Sotalia fluviatilis,,,,
Sotalia guianensis,,,,
Sousa chinensis,,,,
Sousa sahulensis,,,,
Sousa teuszii,,,,
Spalacopus cyanus,,,,
Spalax arenarius,,,,
Spalax ehrenbergi,,,,
Spalax giganteus,,,,
Spalax graecus,,,,
Spalax leucodon,,,,
Spalax microphthalmus,,,,
Spalax nehringi,,,,
Spalax uralensis,,,,
Spalax zemni,,,,
Speothos venaticus,,,,
Spermophilopsis leptodactylus,,,,
Spermophilus alashanicus,,,,
Spermophilus brevicauda,,,,
Spermophilus citellus,,,,
Spermophilus dauricus,,,,
Spermophilus erythrogenys,,,,
Spermophilus fulvus,,,,
Spermophilus major,,,,
Spermophilus pallidicauda,,,,
Spermophilus pygmaeus,,,,
Spermophilus ralli,,,,
Spermophilus relictus,,,,
Spermophilus suslicus,,,,
Spermophilus taurensis,,,,
Spermophilus xanthoprymnus,,,,
Sphaerias blanfordi,,,,
Sphaeronycteris toxophyllum,,,,
Spilocuscus kraemeri,,,,
Spilocuscus maculatus,,,,
Spilocuscus papuensis,,,,
Spilocuscus rufoniger,,,,
Spilocuscus wilsoni,,,,
Spilogale angustifrons,,,,
Spilogale gracilis,,,,
Spilogale putorius,,,,
Spilogale pygmaea,,,,
Srilankamys ohiensis,,,,
Steatomys bocagei,,,,
Steatomys caurinus,,,,
Steatomys cuppedius,,,,
Steatomys jacksoni,,,,
Steatomys krebsii,,,,
Steatomys opimus,,,,
Steatomys parvus,,,,
Steatomys pratensis,,,,
Stenella attenuata,,,,
Stenella clymene,,,,
Stenella coeruleoalba,,,,
Stenella frontalis,,,,
Stenella longirostris,,,,
Steno bredanensis,,,,
Stenocephalemys albipes,,,,
Stenocephalemys albocaudata,,,,
Stenocephalemys griseicauda,,,,
Stenocephalemys ruppi,,,,
Stenoderma rufum,,,,
Stochomys longicaudatus,,,,
Strigocuscus celebensis,,,,
Strigocuscus pelengensis,,,,
Sturnira angeli,,,,
Sturnira aratathomasi,,,,
Sturnira bakeri,,,,
Sturnira bidens,,,,
Sturnira bogotensis,,,,
Sturnira burtonlimi,,,,
Sturnira erythromos,,,,
Sturnira hondurensis,,,,
Sturnira koopmanhilli,,,,
Sturnira lilium,,,,
Sturnira ludovici,,,,
Sturnira luisi,,,,
Sturnira magna,,,,
Sturnira mistratensis,,,,
Sturnira mordax,,,,
Sturnira nana,,,,
Sturnira oporaphilum,,,,
Sturnira parvidens,,,,
Sturnira paulsoni,,,,
Sturnira perla,,,,
Sturnira sorianoi,,,,
Sturnira tildae,,,,
Styloctenium mindorensis,,,,
Styloctenium wallacei,,,,
Stylodipus andrewsi,,,,
Stylodipus sungorus,,,,
Stylodipus telum,,,,
Submyotodon latirostris,,,,
Suncus aequatorius,,,,
Suncus ater,,,,
Suncus dayi,,,,
Suncus etruscus,,,,
Suncus fellowesgordoni,,,,
Suncus hosei,,,,
Suncus hututsi,,,,
Suncus infinitesimus,,,,
Suncus lixus,,,,
Suncus madagascariensis,,,,
Suncus malayanus,,,,
Suncus megalura,,,,
Suncus mertensi,,,,
Suncus montanus,,,,
Suncus murinus,,,,
Suncus remyi,,,,
Suncus stoliczkanus,,,,
Suncus varilla,,,,
Suncus zeylanicus,,,,
Sundamys infraluteus,,,,
Sundamys maxi,,,,
Sundamys muelleri,,,,
Sundasciurus brookei,,,,
Sundasciurus davensis,,,,
Sundasciurus fraterculus,,,,
Sundasciurus hippurus,,,,
Sundasciurus hoogstraali,,,,
Sundasciurus jentinki,,,,
Sundasciurus juvencus,,,,
Sundasciurus lowii,,,,
Sundasciurus mindanensis,,,,
Sundasciurus moellendorffi,,,,
Sundasciurus philippinensis,,,,
Sundasciurus rabori,,,,
Sundasciurus samarensis,,,,
Sundasciurus steerii,,,,
Sundasciurus tenuis,,,,
Surdisorex norae,,,,
Surdisorex polulus,,,,
Surdisorex schlitteri,,,,
Suricata suricatta,,,,
Sus ahoenobarbus,,,,
Sus barbatus,,,,
Sus bucculentus,,,,
Sus cebifrons,,,,
Sus celebensis,,,,
Sus oliveri,,,,
Sus philippensis,,,,
Sus scrofa,,,,
Sus verrucosus,,,,
Syconycteris australis,,,,
Syconycteris carolinae,,,,
Syconycteris hobbit,,,,
Sylvicapra grimmia,,,,
Sylvilagus aquaticus,,,,
Sylvilagus audubonii,,,,
Sylvilagus bachmani,,,,
Sylvilagus brasiliensis,,,,
Sylvilagus cognatus,,,,
Sylvilagus cunicularius,,,,
Sylvilagus dicei,,,,
Sylvilagus floridanus,,,,
Sylvilagus graysoni,,,,
Sylvilagus insonus,,,,
Sylvilagus mansuetus,,,,
Sylvilagus nuttallii,,,,
Sylvilagus obscurus,,,,
Sylvilagus palustris,,,,
Sylvilagus robustus,,,,
Sylvilagus transitionalis,,,,
Sylvilagus varynaensis,,,,
Sylvisorex akaibei,,,,
Sylvisorex camerunensis,,,,
Sylvisorex corbeti,,,,
Sylvisorex granti,,,,
Sylvisorex howelli,,,,
Sylvisorex isabellae,,,,
Sylvisorex johnstoni,,,,
Sylvisorex konganensis,,,,
Sylvisorex lunaris,,,,
Sylvisorex morio,,,,
Sylvisorex ollula,,,,
Sylvisorex oriundus,,,,
Sylvisorex pluvialis,,,,
Sylvisorex silvanorum,,,,
Sylvisorex vulcanorum,,,,
Symphalangus syndactylus,,,,
Synaptomys borealis,,,,
Synaptomys cooperi,,,,
Syncerus caffer,,,,
Syntheosciurus brochus,,,,
Tachyglossus aculeatus,,,,
Tachyoryctes macrocephalus,,,,
Tachyoryctes splendens,,,,
Tadarida aegyptiaca,,,,
Tadarida australis,,,,
Tadarida brasiliensis,,,,
Tadarida fulminans,,,,
Tadarida insignis,,,,
Tadarida jobimena,,,,
Tadarida kuboriensis,,,,
Tadarida latouchei,,,,
Tadarida lobata,,,,
Tadarida teniotis,,,,
Tadarida ventralis,,,,
Taeromys arcuatus,,,,
Taeromys callitrichus,,,,
Taeromys celebensis,,,,
Taeromys hamatus,,,,
Taeromys microbullatus,,,,
Taeromys punicans,,,,
Taeromys taerae,,,,
Talpa altaica,,,,
Talpa caeca,,,,
Talpa caucasica,,,,
Talpa davidiana,,,,
Talpa europaea,,,,
Talpa levantis,,,,
Talpa occidentalis,,,,
Talpa romana,,,,
Talpa stankovici,,,,
Tamandua mexicana,,,,
Tamandua tetradactyla,,,,
Tamias alpinus,,,,
Tamias amoenus,,,,
Tamias bulleri,,,,
Tamias canipes,,,,
Tamias cinereicollis,,,,
Tamias dorsalis,,,,
Tamias durangae,,,,
Tamias merriami,,,,
Tamias minimus,,,,
Tamias obscurus,,,,
Tamias ochrogenys,,,,
Tamias palmeri,,,,
Tamias panamintinus,,,,
Tamias quadrimaculatus,,,,
Tamias quadrivittatus,,,,
Tamias ruficaudus,,,,
Tamias rufus,,,,
Tamias senex,,,,
Tamias sibiricus,,,,
Tamias siskiyou,,,,
Tamias sonomae,,,,
Tamias speciosus,,,,
Tamias striatus,,,,
Tamias townsendii,,,,
Tamias umbrinus,,,,
Tamiasciurus douglasii,,,,
Tamiasciurus hudsonicus,,,,
