Row,sp.pop,Genus_species,Common_name,Population,Habitat_type,Habitat_open,Habitat_closed,Habitat_cat,Habitat_heterogenity,Activity_pattern,DisperseM,DisperseF,solitaryM,solitaryF,Solitary,MF,MF_adult_off,MFF,FMM,FFMM,FF,MM,Sex_specific_group,Sex_specific_solitaryM,Sex_specific_solitaryF,Sibling,Nbr_of_studies,Nbr_social_units,Nbr_papers_for_each_field_sites,IVSO,Main1,Main2,calculation_main_SO,foraging_style,level_of_society,Disruption,Locomotion,mean_Male_Galan,mean_Female_Galan,mean_other_Galan,sd_Male_Galan,sd_Female_Galan,sd_other_Galan,mean_Fruits_galan,mean_Seeds_galan,mean_Leaves_galan,mean_Flowers_galan,mean_Animal_galan,sd_Fruits_galan,sd_Seeds_galan,sd_Leaves_galan,sd_Flowers_galan,sd_Animals_galan,IVSO_prop,IVSOint,Superfamily,Order,Family,Genus
574,sp,Microcebus_ravelobensis,Golden Brown Mouse Lemur, ,Forest,0,1,closed,1,Nocturnal,NA,NA,8,7,7,2,NA,NA,2,1,1,1,1,NA,NA,NA,2,13,NA,wp,solitary,solitary,0.538461538,solitary,one,none,AR,0.0517,0.05833,0.06,NA,NA,NA,6,NA,NA,NA,30,NA,NA,NA,NA,NA,0.461538462,6,Lemuroidea,Primates,Cheirogaleidae,Microcebus
575,pop,Microcebus_ravelobensis,Golden Brown Mouse Lemur,"Forest reserve of Ankarafantsika, Northwestern Madagascar",Forest,0,1,closed,1,Nocturnal,NA,NA,8,7,7,2,NA,NA,2,1,1,1,1,NA,NA,NA,NA,13,2,wp,solitary,solitary,0.538461538,solitary,one,none,AR,0.0517,0.05833,0.06,NA,NA,NA,6,NA,NA,NA,30,NA,NA,NA,NA,NA,0.461538462,6,Lemuroidea,Primates,Cheirogaleidae,Microcebus
581,sp,Miopithecus_talapoin,Southern Talapoin Monkey, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,3,NA,wp,FFMM,FFMM,1,groups,ff,none,BOTH,1.38,1.12,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Miopithecus
582,pop,Miopithecus_talapoin,Southern Talapoin Monkey,"Ntsi-Belong, Gabon",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,one,none,BOTH,1.38,1.12,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Miopithecus
583,pop,Miopithecus_talapoin,Southern Talapoin Monkey,"Mbalmayo Forest Reserve, Cameroon",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,1,none,FFMM,FFMM,1,groups,ff,none,BOTH,1.38,1.12,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Miopithecus
584,sp,Mirza_coquereli,Coquerel's Giant Mouse Lemur, ,Forest,0,1,closed,1,Nocturnal,NA,NA,22,19,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19,NA,none,solitary,solitary,1,solitary,one,none,AR,0.3104,0.3125,0.31,0.009050967,0.019091883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Lemuroidea,Primates,Cheirogaleidae,Mirza
585,pop,Mirza_coquereli,Coquerel's Giant Mouse Lemur,"Kirindy Forest, Western Madagascar",Forest,0,1,closed,1,Nocturnal,NA,NA,22,19,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1,none,solitary,solitary,1,solitary,one,none,AR,0.3104,0.3125,0.31,0.009050967,0.019091883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,Lemuroidea,Primates,Cheirogaleidae,Mirza
587,sp,Nasalis_larvatus,Proboscis Monkey, ,Forest_Wetland,0,1,closed,2,Diurnal,3,NA,NA,NA,NA,NA,NA,46,NA,6,NA,NA,NA,NA,NA,NA,8,52,NA,both,MFF,MFF,0.884615385,groups,both,yes,AR,21.02,10.48,15.75,NA,NA,NA,40.3,37,51.9,3,2,NA,NA,NA,NA,NA,0.115384615,5,Cercopithecoidea,Primates,Cercopithecidae,Nasalis
588,pop,Nasalis_larvatus,Proboscis Monkey,"Samunsam Wildlife Sanctuary, Sarawak",Forest_Wetland,0,1,closed,2,Diurnal,1,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,none,MFF,MFF,1,groups,ff,yes,AR,21.02,10.48,15.75,NA,NA,NA,40.3,37,51.9,3,2,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Nasalis
589,pop,Nasalis_larvatus,Proboscis Monkey,"Tanjung Puting National Park, Indonesia",Wetland,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,none,MFF,MFF,1,groups,one,none,AR,21.02,10.48,15.75,NA,NA,NA,40.3,37,51.9,3,2,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Nasalis
590,pop,Nasalis_larvatus,Proboscis Monkey,"Lower Kinabatangan Region, Borneo",Forest_Wetland,0,1,closed,2,Diurnal,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,none,MFF,MFF,1,groups,one,none,AR,21.02,10.48,15.75,NA,NA,NA,40.3,37,51.9,3,2,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Nasalis
591,pop,Nasalis_larvatus,Proboscis Monkey,"Labuk Bay Sanctuary, Sabah, Borneo",Forest_Wetland,0,1,closed,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,none,MFF,MFF,1,groups,one,yes,AR,21.02,10.48,15.75,NA,NA,NA,40.3,37,51.9,3,2,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Nasalis
592,pop,Nasalis_larvatus,Proboscis Monkey,"Kinabatangan River, Sabah, Borneo",Forest_Wetland,0,1,closed,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,10,NA,3,NA,NA,NA,NA,NA,NA,NA,13,4,wp,MFF,MFF,0.769230769,groups,one,yes,AR,21.02,10.48,15.75,NA,NA,NA,40.3,37,51.9,3,2,NA,NA,NA,NA,NA,0.230769231,3,Cercopithecoidea,Primates,Cercopithecidae,Nasalis
593,pop,Nasalis_larvatus,Proboscis Monkey,"Gunung Palung National Park, Indonesia",Forest_Wetland,0,1,closed,2,Diurnal,1,NA,NA,NA,NA,NA,NA,17,NA,3,NA,NA,NA,NA,NA,NA,NA,20,1,wp,MFF,MFF,0.85,groups,both,yes,AR,21.02,10.48,15.75,NA,NA,NA,40.3,37,51.9,3,2,NA,NA,NA,NA,NA,0.15,3,Cercopithecoidea,Primates,Cercopithecidae,Nasalis
594,sp,Nomascus_concolor,Western Black Crested Gibbon, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,4,11,NA,none,MFF,MFF,1,groups,one,none,AR,7.77,7.62,7.69,NA,NA,NA,26,NA,25,NA,NA,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hylobatidae,Nomascus
595,pop,Nomascus_concolor,Western Black Crested Gibbon,"Dazhaizi, Yunnan, China",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,4,none,MFF,MFF,1,groups,one,none,AR,7.77,7.62,7.69,NA,NA,NA,26,NA,25,NA,NA,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hylobatidae,Nomascus
596,sp,Nomascus_gabriellae,Southern Yellow-Cheeked Crested Gibbon, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,15,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,19,NA,wp,MF,MF,0.789473684,groups,one,none,AR,NA,5.233,NA,NA,NA,NA,55.955,NA,33.51,10.535,NA,36.26750681,NA,33.95526763,2.312239174,NA,0.210526316,4,Hominoidea,Primates,Hylobatidae,Nomascus
597,pop,Nomascus_gabriellae,Southern Yellow-Cheeked Crested Gibbon,"Cat Tien national Park, Vietnam",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,15,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,2,wp,MF,MF,0.789473684,groups,one,none,AR,NA,5.233,NA,NA,NA,NA,55.955,NA,33.51,10.535,NA,36.26750681,NA,33.95526763,2.312239174,NA,0.210526316,4,Hominoidea,Primates,Hylobatidae,Nomascus
598,sp,Nomascus_hainanus,Hainan Crested-Gibbon, ,Forest,0,1,closed,1,Diurnal,6,NA,NA,NA,NA,2,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,3,9,NA,wp,MFF,MFF,0.777777778,groups,one,yes,AR,6.61,6.56333,NA,NA,NA,NA,64.8,NA,28.8,0.6,0.3,NA,NA,NA,NA,NA,0.222222222,1,Hominoidea,Primates,Hylobatidae,Nomascus
599,pop,Nomascus_hainanus,Hainan Crested-Gibbon,"Bawangling National Nature Reserve, China",Forest,0,1,closed,1,Diurnal,6,NA,NA,NA,NA,2,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,wp,MFF,MFF,0.777777778,groups,one,yes,AR,6.61,6.56333,NA,NA,NA,NA,64.8,NA,28.8,0.6,0.3,NA,NA,NA,NA,NA,0.222222222,1,Hominoidea,Primates,Hylobatidae,Nomascus
601,sp,Nomascus_nasutus,Eastern Black Crested Gibbon/Cao Vit Gibbon, ,Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,5,NA,wp,MFF,MFF,0.8,groups, ,none,AR,NA,NA,NA,NA,NA,NA,86.6,NA,4.7,NA,0.5,NA,NA,NA,NA,NA,0.2,0,Hominoidea,Primates,Hylobatidae,Nomascus
602,pop,Nomascus_nasutus,Eastern Black Crested Gibbon/Cao Vit Gibbon,"Bangliang Nature Reserve, Guangxi, China",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,wp,MFF,MFF,0.8,groups,one,none,AR,NA,NA,NA,NA,NA,NA,86.6,NA,4.7,NA,0.5,NA,NA,NA,NA,NA,0.2,0,Hominoidea,Primates,Hylobatidae,Nomascus
605,sp,Nycticebus_coucang,Sunda Slow Loris, ,Forest,0,1,closed,1,Nocturnal,NA,NA,5,5,5,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,9,NA,wp,solitary,solitary,0.555555556,solitary,one,none,AR,0.679,0.626,0.65,NA,NA,NA,22.5,NA,NA,NA,2.5,NA,NA,NA,NA,NA,0.444444444,3,Lorisoidea,Primates,Lorisidae,Nycticebus
606,pop,Nycticebus_coucang,Sunda Slow Loris,"Perak, Malaysia",Forest,0,1,closed,1,Nocturnal,NA,NA,5,5,5,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,9,1,wp,solitary,solitary,0.555555556,solitary,one,none,AR,0.679,0.626,0.65,NA,NA,NA,22.5,NA,NA,NA,2.5,NA,NA,NA,NA,NA,0.444444444,3,Lorisoidea,Primates,Lorisidae,Nycticebus
610,sp,Otolemur_crassicaudatus,Brown Greater Galago, , ,0,0,,1,Nocturnal,NA,NA,10,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,NA,none,solitary,solitary,1,solitary,one,none,AR,1.19,1.11,1.15,NA,NA,NA,21,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,Lorisoidea,Primates,Galagidae,Otolemur
611,pop,Otolemur_crassicaudatus,Brown Greater Galago,"Northern Transvaal, South Africa",Forest,0,1,closed,1,Nocturnal,NA,NA,10,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,none,solitary,solitary,1,solitary,one,none,AR,1.19,1.11,1.15,NA,NA,NA,21,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,Lorisoidea,Primates,Galagidae,Otolemur
612,sp,Otolemur_garnettii,Northern Greater Galago, , ,0,0,,1,Nocturnal,NA,NA,14,11,10,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,12,NA,both,solitary,solitary,0.833333333,solitary_groups,one,none,AR,0.794,0.734,0.76,NA,NA,NA,20,NA,NA,NA,6,NA,NA,NA,NA,NA,0.166666667,2,Lorisoidea,Primates,Galagidae,Otolemur
613,pop,Otolemur_garnettii,Northern Greater Galago,"Gedi, Kenya",Forest,0,1,closed,1,Nocturnal,NA,NA,6,7,6,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,6,1,none,solitary,solitary,1,solitary_groups,one,none,AR,0.794,0.734,0.76,NA,NA,NA,20,NA,NA,NA,6,NA,NA,NA,NA,NA,0,0,Lorisoidea,Primates,Galagidae,Otolemur
614,pop,Otolemur_garnettii,Northern Greater Galago,"Diani, Kenya",Forest,0,1,closed,1,Nocturnal,NA,NA,8,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,wp,solitary,solitary,0.666666667,solitary_groups,one,none,AR,0.794,0.734,0.76,NA,NA,NA,20,NA,NA,NA,6,NA,NA,NA,NA,NA,0.333333333,1,Lorisoidea,Primates,Galagidae,Otolemur
616,sp,Pan_paniscus,Bonobo / Gracile(Pygmy) Chimpanzee, ,Forest_Wetland,0,1,closed,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,5,11,5,none,FFMM,FFMM,1,groups,ff,yes,BOTH,45,33.2,NA,NA,NA,NA,49,9,21,6,NA,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hominidae,Pan
617,pop,Pan_paniscus,Bonobo / Gracile(Pygmy) Chimpanzee,"Wamba, Zaire",Forest_Wetland,0,1,closed,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,1,none,FFMM,FFMM,1,groups,ff,yes,BOTH,45,33.2,NA,NA,NA,NA,49,9,21,6,NA,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hominidae,Pan
618,pop,Pan_paniscus,Bonobo / Gracile(Pygmy) Chimpanzee,"Yalosidi, Zaire",Forest_Wetland,0,1,closed,2,Diurnal,6,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,ff,none,BOTH,45,33.2,NA,NA,NA,NA,49,9,21,6,NA,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hominidae,Pan
619,pop,Pan_paniscus,Bonobo / Gracile(Pygmy) Chimpanzee,"Lomako Forest, Congo",Forest_Wetland,0,1,closed,2,Diurnal,1,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,1,none,FFMM,FFMM,1,groups,ff,none,BOTH,45,33.2,NA,NA,NA,NA,49,9,21,6,NA,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hominidae,Pan
620,pop,Pan_paniscus,Bonobo / Gracile(Pygmy) Chimpanzee,"Lui Kotale, Congo",Forest_Wetland,0,1,closed,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,ff,none,BOTH,45,33.2,NA,NA,NA,NA,49,9,21,6,NA,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hominidae,Pan
621,pop,Pan_paniscus,Bonobo / Gracile(Pygmy) Chimpanzee,"Hali-Hali, Congo",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,ff,none,BOTH,45,33.2,NA,NA,NA,NA,49,9,21,6,NA,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hominidae,Pan
622,sp,Pan_troglodytes,Chimpanzee, ,Forest_Wetland_Grassland_Artificial,1,1,both,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,8,11,11,none,FFMM,FFMM,1,solitary_groups,ff,yes,BOTH,60,47.4,53.7,NA,NA,NA,60.7,NA,10.8,1.1,1.8,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hominidae,Pan
623,pop,Pan_troglodytes,Chimpanzee,"Taï National Park, Ivory Coast",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,none,FFMM,FFMM,1,groups,ff,yes,BOTH,60,47.4,53.7,NA,NA,NA,60.7,NA,10.8,1.1,1.8,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hominidae,Pan
624,pop,Pan_troglodytes,Chimpanzee,"Kibale National Park, Uganda",Forest_Wetland,0,1,closed,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,none,FFMM,FFMM,1,groups,ff,none,BOTH,60,47.4,53.7,NA,NA,NA,60.7,NA,10.8,1.1,1.8,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hominidae,Pan
625,pop,Pan_troglodytes,Chimpanzee,"Kahuzi-Biega National Park, Congo",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,ff,none,BOTH,60,47.4,53.7,NA,NA,NA,60.7,NA,10.8,1.1,1.8,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hominidae,Pan
626,pop,Pan_troglodytes,Chimpanzee,"Mahale Mountains, Tanzania",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,ff,yes,BOTH,60,47.4,53.7,NA,NA,NA,60.7,NA,10.8,1.1,1.8,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hominidae,Pan
627,pop,Pan_troglodytes,Chimpanzee,"Gombe National Park, Tanzania",Forest_Grassland,1,1,both,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,none,FFMM,FFMM,1,groups,ff,none,BOTH,60,47.4,53.7,NA,NA,NA,60.7,NA,10.8,1.1,1.8,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hominidae,Pan
628,pop,Pan_troglodytes,Chimpanzee,"Bossou, Guinea",Artificial_Forest,0,1,closed,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,ff,yes,BOTH,60,47.4,53.7,NA,NA,NA,60.7,NA,10.8,1.1,1.8,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hominidae,Pan
629,pop,Pan_troglodytes,Chimpanzee,"Budongo Forest, Uganda",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,ff,none,BOTH,60,47.4,53.7,NA,NA,NA,60.7,NA,10.8,1.1,1.8,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hominidae,Pan
630,pop,Pan_troglodytes,Chimpanzee,"Gashaka-Gumti National Park, Nigeria",Forest,0,1,closed,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,solitary_groups,ff,none,BOTH,60,47.4,53.7,NA,NA,NA,60.7,NA,10.8,1.1,1.8,NA,NA,NA,NA,NA,0,0,Hominoidea,Primates,Hominidae,Pan
631,sp,Papio_anubis,Olive baboon, ,Woodland_Grassland_Rocky_Forest_Savanna_Wetland,1,1,both,3,Diurnal,NA,NA,NA,NA,NA,NA,NA,2,NA,18,NA,NA,NA,NA,NA,NA,15,20,NA,wp,FFMM,FFMM,0.9,groups,ff,none,BOTH,21.1,12.2,NA,NA,NA,NA,46,4,7,NA,1,NA,NA,NA,NA,NA,0.1,1,Cercopithecoidea,Primates,Cercopithecidae,Papio
632,pop,Papio_anubis,Olive baboon,"Laikipia Plateau, Kenya",Woodland_Grassland_Rocky,1,1,both,3,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,4,none,FFMM,FFMM,1,groups,one,none,BOTH,21.1,12.2,NA,NA,NA,NA,46,4,7,NA,1,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Papio
633,pop,Papio_anubis,Olive baboon,"Awash National Park, Ethiopia",Savanna_Forest,1,1,both,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,none,FFMM,FFMM,1,groups,one,none,BOTH,21.1,12.2,NA,NA,NA,NA,46,4,7,NA,1,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Papio
634,pop,Papio_anubis,Olive baboon,"Gilgil, Kenya",Grassland_Rocky,1,0,open,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,none,FFMM,FFMM,1,groups,one,none,BOTH,21.1,12.2,NA,NA,NA,NA,46,4,7,NA,1,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Papio
635,pop,Papio_anubis,Olive baboon,"Masai Mara National Park, Kenya",Woodland_Grassland,1,1,both,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,none,FFMM,FFMM,1,groups,one,none,BOTH,21.1,12.2,NA,NA,NA,NA,46,4,7,NA,1,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Papio
636,pop,Papio_anubis,Olive baboon,"Gombe Stream National Park, Tanzania",Wetland_Grassland,1,1,both,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,7,NA,NA,NA,NA,NA,NA,NA,8,3,wp,FFMM,FFMM,0.875,groups,ff,none,BOTH,21.1,12.2,NA,NA,NA,NA,46,4,7,NA,1,NA,NA,NA,NA,NA,0.125,1,Cercopithecoidea,Primates,Cercopithecidae,Papio
637,pop,Papio_anubis,Olive baboon,"Gashaka-Gumti National Park, Nigeria",Grassland_Forest,1,1,both,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,none,MFF,MFF,1,groups,one,none,BOTH,21.1,12.2,NA,NA,NA,NA,46,4,7,NA,1,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Papio
638,sp,Papio_cynocephalus,Yellow baboon, ,Grassland_Rocky_Wetland_Woodland_Forest_Savanna,1,1,both,4,Diurnal,NA,NA,NA,NA,NA,NA,NA,3,NA,26,NA,NA,NA,NA,NA,NA,17,29,NA,both,FFMM,FFMM,0.896551724,groups,ff,none,T,21.8,12.3,17.05,NA,NA,NA,10.1,14.7,12.5,3.6,2,NA,NA,NA,NA,NA,0.103448276,3,Cercopithecoidea,Primates,Cercopithecidae,Papio
639,pop,Papio_cynocephalus,Yellow baboon,"Gilgil, Kenya",Grassland_Rocky,1,0,open,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,ff,none,T,21.8,12.3,17.05,NA,NA,NA,10.1,14.7,12.5,3.6,2,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Papio
640,pop,Papio_cynocephalus,Yellow baboon,"Okavango Delta, Botsowana",Grassland_Wetland,1,1,both,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,none,FFMM,FFMM,1,groups,one,none,T,21.8,12.3,17.05,NA,NA,NA,10.1,14.7,12.5,3.6,2,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Papio
641,pop,Papio_cynocephalus,Yellow baboon,"Natal Drakensberg, South Africa",Grassland_Rocky,1,0,open,2,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,1,none,FFMM,FFMM,1,groups,ff,none,T,21.8,12.3,17.05,NA,NA,NA,10.1,14.7,12.5,3.6,2,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Papio
642,pop,Papio_cynocephalus,Yellow baboon,"Mikumi National Park, Tanzania",Wetland_Grassland_Woodland_Forest,1,1,both,4,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,3,2,wp,FFMM,FFMM,0.666666667,groups,one,none,T,21.8,12.3,17.05,NA,NA,NA,10.1,14.7,12.5,3.6,2,NA,NA,NA,NA,NA,0.333333333,0,Cercopithecoidea,Primates,Cercopithecidae,Papio
643,pop,Papio_cynocephalus,Yellow baboon,"Amboseli National Park, Kenya",Grassland_Wetland_Savanna,1,1,both,3,Diurnal,NA,NA,NA,NA,NA,NA,NA,2,NA,12,NA,NA,NA,NA,NA,NA,NA,14,10,wp,FFMM,FFMM,0.857142857,groups,one,none,T,21.8,12.3,17.05,NA,NA,NA,10.1,14.7,12.5,3.6,2,NA,NA,NA,NA,NA,0.142857143,2,Cercopithecoidea,Primates,Cercopithecidae,Papio
644,pop,Papio_cynocephalus,Yellow baboon,"Ruhaha National Park, Tanzania",Savanna,1,0,open,1,Diurnal,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,2,none,FFMM,FFMM,1,groups,one,none,T,21.8,12.3,17.05,NA,NA,NA,10.1,14.7,12.5,3.6,2,NA,NA,NA,NA,NA,0,0,Cercopithecoidea,Primates,Cercopithecidae,Papio
645,sp,Papio_hamadryas,Hamadryas baboon, ,Woodland_Rocky_Artificial_Savanna_Forest,1,1,both,3,Diurnal,27,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,6,12,NA,both,MFF,FFMM,0.5,groups,ml,none,T,16.9,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,6,Cercopithecoidea,Primates,Cercopithecidae,Papio
646,pop,Papio_hamadryas,Hamadryas baboon,"Taif City, Saudi Arabia",Woodland_Rocky_Artificial,1,1,both,3,Diurnal,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,wp,MFF,FFMM,0.5,groups,ml,none,T,16.9,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1,Cercopithecoidea,Primates,Cercopithecidae,Papio
